gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
lqf	-0.020899901068501	0.0235292430409956	0.000436805864673129	FBgn0028582	FALSE	FALSE
RR43375-transposable-element	-0.0209148134726163	0.0234301800699853	0.000437429422594333	RR43375-transposable-element	FALSE	FALSE
da	-0.0209230046093087	0.0233759205871745	0.000437772121881155	FBgn0267821	FALSE	TRUE
lncRNA:CR44197	-0.0209312848028725	0.0233211820529798	0.000438118683498961	FBgn0265086	FALSE	FALSE
CG2818	-0.0209388170104461	0.02327148496169	0.000438434057796946	FBgn0031566	FALSE	FALSE
FBti0019101	-0.0209488031561379	0.0232057386752608	0.000438852353674615	FBti0019101	FALSE	FALSE
foxo	-0.0209642931443786	0.0231040755316686	0.000439501587043441	FBgn0038197	FALSE	TRUE
asRNA:CR45144	-0.0209698381647952	0.0230677768344974	0.000439734112657702	FBgn0266637	FALSE	FALSE
FBti0020158	-0.0209746335101715	0.0230364255854627	0.00043993525088601	FBti0020158	FALSE	FALSE
FBti0061102	-0.0209841907234758	0.0229740523027171	0.000440336260319208	FBti0061102	FALSE	FALSE
CG33288	-0.020986283007187	0.0229604170084474	0.000440424074457745	FBgn0053288	FALSE	FALSE
CG15638	-0.0209984343754951	0.0228813660913448	0.000440934246221976	FBgn0028943	FALSE	FALSE
CG33958	-0.0210000454137704	0.0228709032261681	0.000441001907380417	FBgn0053958	FALSE	FALSE
FBti0062654	-0.0210109275404246	0.0228003381904604	0.000441459076108973	FBti0062654	FALSE	FALSE
Caf1-105	-0.0210353601920461	0.0226425936190793	0.000442486378409117	FBgn0033526	FALSE	FALSE
Agpat2	-0.021036269835498	0.0226367390423698	0.000442524648591884	FBgn0026718	FALSE	FALSE
Cul1	-0.0210508371311836	0.0225431611908179	0.000443137743923618	FBgn0015509	FALSE	FALSE
CG12857	-0.0210556548083586	0.0225122873115418	0.000443340599408756	FBgn0033963	FALSE	FALSE
FBti0020313	-0.0210587471260836	0.0224924896949593	0.000443470830520333	FBti0020313	FALSE	FALSE
lncRNA:CR44973	-0.021059088662758	0.0224903040392861	0.000443485215305902	FBgn0266308	FALSE	FALSE
FBti0020115	-0.021067072961474	0.0224392612864844	0.000443821563164068	FBti0020115	FALSE	FALSE
lncRNA:CR45938	-0.0210816787474006	0.0223461486303409	0.000444437178808601	FBgn0267600	FALSE	FALSE
fmt	-0.021094348853243	0.0222656482921996	0.000444971553542313	FBgn0035688	FALSE	FALSE
CG4793	-0.0210951351908787	0.0222606605654805	0.00044500472872145	FBgn0028514	FALSE	FALSE
CG44102	-0.0210985037636765	0.0222393047566969	0.00044514686106587	FBgn0264911	FALSE	FALSE
d4	-0.0211212352264291	0.022095658807473	0.00044610657749015	FBgn0033015	FALSE	FALSE
CG15385	-0.021134455229471	0.0220124898721361	0.000446665197846516	FBgn0031397	FALSE	FALSE
FBti0019113	-0.0211514595806358	0.0219059135332438	0.00044738424239127	FBti0019113	FALSE	FALSE
CG14323	-0.0211633717542696	0.021831520536926	0.000447888304009418	FBgn0038529	FALSE	FALSE
CG1024	-0.021169800829072	0.0217914615772217	0.000448160467142578	FBgn0027514	FALSE	TRUE
CG1074	-0.0211704272574081	0.0217875617829958	0.000448186990261209	FBgn0037250	FALSE	FALSE
FBti0060033	-0.0211751968207842	0.0217578890447931	0.000448388960398948	FBti0060033	FALSE	FALSE
loh	-0.0211808302093786	0.0217228875183988	0.000448627568358527	FBgn0032252	FALSE	FALSE
spn-D	-0.0212086162194993	0.0215509626773207	0.000449805401946009	FBgn0003482	FALSE	FALSE
RR50375-transposable-element	-0.0212108115495096	0.0215374297862713	0.000449898526588811	RR50375-transposable-element	FALSE	FALSE
CG12179	-0.0212332157201884	0.0213997439581538	0.000450849449820056	FBgn0025388	FALSE	FALSE
pre-rRNA:CR45845	-0.021252179518753	0.0212838006236102	0.000451655134297306	FBgn0267505	FALSE	FALSE
FBti0020259	-0.0212547690731952	0.0212680107974804	0.000451765208354855	FBti0020259	FALSE	FALSE
CG6527	-0.0212738109221731	0.0211522159886132	0.000452575031152373	FBgn0036085	FALSE	FALSE
FBti0061241	-0.0212841950174197	0.0210893012721945	0.000453016957539554	FBti0061241	FALSE	FALSE
CG43845	-0.0212884098634555	0.0210638110918633	0.00045319639451447	FBgn0264427	FALSE	FALSE
CG12011	-0.0212953478969508	0.0210219103080065	0.000453491842052168	FBgn0035257	FALSE	FALSE
asRNA:CR44981	-0.0212993045138038	0.0209980476881934	0.000453660372771741	FBgn0266316	FALSE	FALSE
Roc2	-0.021319228663192	0.0208782421304815	0.000454509510793465	FBgn0044020	FALSE	FALSE
CG16824	-0.0213273753067424	0.0208294275303993	0.000454856937474645	FBgn0040973	FALSE	FALSE
Tsp26A	-0.0213557820015635	0.020659992203231	0.000456069424898302	FBgn0031760	FALSE	FALSE
lobo	-0.0213599092512648	0.0206354749369373	0.000456245723222268	FBgn0083946	FALSE	FALSE
CG9664	-0.0214138401163442	0.0203174309539068	0.000458552548528353	FBgn0031515	FALSE	FALSE
lili	-0.0214244411327893	0.0202554193948266	0.000459006677852353	FBgn0027539	FALSE	FALSE
FBti0062408	-0.0214358027902437	0.0201891417685666	0.000459493641262218	FBti0062408	FALSE	FALSE
CG33293	-0.0214406214776392	0.0201610894009546	0.000459700249347405	FBgn0053293	FALSE	FALSE
CG12288	-0.0214491509127647	0.0201115179934282	0.000460066074878553	FBgn0032620	FALSE	FALSE
FBti0019539	-0.0214520242762985	0.0200948425325738	0.000460189345550899	FBti0019539	FALSE	FALSE
FBti0019088	-0.0214693863395983	0.0199943389044628	0.00046093454979893	FBti0019088	FALSE	FALSE
FBti0019102	-0.0215055619854136	0.0197863376667255	0.000462489196308465	FBti0019102	FALSE	FALSE
FBti0059696	-0.0215112092398988	0.0197540383735435	0.000462732122962707	FBti0059696	FALSE	FALSE
CtIP	-0.0215240362466141	0.0196808456983174	0.000463284136345556	FBgn0036991	FALSE	FALSE
CR43170	-0.0215380700088068	0.0196010384931964	0.000463888459704264	FBgn0262789	FALSE	FALSE
FBti0062706	-0.0215381093959045	0.0196008149049529	0.000463890156349948	FBti0062706	FALSE	FALSE
tRNA:Ala-CGC-1-2	-0.0215541458732069	0.0195099657072409	0.000464581204323484	FBgn0050199	FALSE	FALSE
CG42809	-0.021555309119471	0.019503390062547	0.000464631351235948	FBgn0261991	FALSE	FALSE
Ubr1	-0.0215807539107714	0.0193600382484126	0.000465728939357276	FBgn0030809	FALSE	FALSE
FBti0019421	-0.0215991441534172	0.0192570045418162	0.000466523028160096	FBti0019421	FALSE	FALSE
Edc3	-0.0216430054314833	0.0190131982638224	0.000468419684107217	FBgn0036735	FALSE	FALSE
Prosbeta2R2	-0.0216516512070202	0.018965459732949	0.000468793999990457	FBgn0037296	FALSE	FALSE
FBti0063262	-0.0216568781427738	0.0189366495322649	0.000469020370890954	FBti0063262	FALSE	FALSE
CG4438	-0.0216716533913461	0.0188554171243776	0.000469660560714644	FBgn0032115	FALSE	FALSE
ppk	-0.0216781116702618	0.0188200061549974	0.00046994052558834	FBgn0020258	FALSE	FALSE
Asx	-0.0216861867650778	0.0187758119586571	0.000470290696409836	FBgn0261823	FALSE	FALSE
TkR99D	-0.0216968737180833	0.0187174628859021	0.000470754329138452	FBgn0004622	FALSE	FALSE
dock	-0.0217077700066019	0.0186581342335469	0.000471227278659525	FBgn0010583	FALSE	FALSE
FBti0020100	-0.0217208571838994	0.018587094020907	0.000471795636803353	FBti0020100	FALSE	FALSE
FBti0020101	-0.0217299369500057	0.0185379461085576	0.000472190159851225	FBti0020101	FALSE	FALSE
tomboy40	-0.0217307204235517	0.0185337105745608	0.000472224210126569	FBgn0033074	FALSE	FALSE
CG14304	-0.0217683550486531	0.018331248839109	0.000473861281524219	FBgn0038629	FALSE	FALSE
FBti0061139	-0.0217882683210759	0.0182249072578597	0.0004747286364312	FBti0061139	FALSE	FALSE
CG18754	-0.0218132641688918	0.0180921882304598	0.000475818493701859	FBgn0042106	FALSE	FALSE
lncRNA:CR44851	-0.0218249292256663	0.0180305411204273	0.000476327535705344	FBgn0266145	FALSE	FALSE
CG42327	-0.0218267511184321	0.0180209294690835	0.000476407064385975	FBgn0259227	FALSE	FALSE
pre-rRNA:CR45847	-0.0218395395164595	0.0179535886824449	0.000476965486290996	FBgn0267507	FALSE	FALSE
lncRNA:CR43717	-0.0218500652481865	0.0178983280450086	0.000477425351350006	FBgn0263870	FALSE	FALSE
lncRNA:CR44092	-0.0218541536803763	0.0178769037734737	0.000477604033085504	FBgn0264901	FALSE	FALSE
asRNA:CR44116	-0.0218674888374746	0.0178071807136597	0.000478187068057076	FBgn0264947	FALSE	FALSE
CG6184	-0.0218764659360709	0.0177603781072146	0.000478579761852071	FBgn0038725	FALSE	FALSE
Sesn	-0.0218889368233532	0.0176955393168166	0.00047912555525675	FBgn0034897	FALSE	FALSE
CG4297	-0.0218983559601898	0.0176467048155524	0.000479537993759179	FBgn0031258	FALSE	FALSE
CG14448	-0.0219036264399801	0.0176194310269121	0.000479768851222195	FBgn0037191	FALSE	FALSE
lncRNA:CR45150	-0.0219103583645884	0.0175846482575563	0.000480063803664689	FBgn0266643	FALSE	FALSE
PPO2	-0.0219193537916543	0.0175382642820009	0.000480458070643708	FBgn0033367	FALSE	FALSE
Pi3K68D	-0.0219216276354674	0.0175265564394514	0.000480557758188088	FBgn0015278	FALSE	FALSE
CG8907	-0.0219391410259729	0.0174366107350827	0.000481325908957526	FBgn0038466	FALSE	FALSE
Hr4	-0.0219475629829194	0.0173935013205913	0.000481695520889213	FBgn0264562	FALSE	TRUE
FBti0019347	-0.0219632381949323	0.0173135134916417	0.000482383832007334	FBti0019347	FALSE	FALSE
CG32452	-0.0219638239953962	0.0173105305184197	0.00048240956450074	FBgn0052452	FALSE	FALSE
FBti0102117	-0.0219668192431225	0.0172952853643042	0.000482541147660016	FBti0102117	FALSE	FALSE
Ucp4B	-0.0219735401749441	0.0172611201384048	0.000482836467819881	FBgn0031758	FALSE	FALSE
CG14247	-0.0219948635477583	0.01715311624934	0.000483774022484505	FBgn0039454	FALSE	FALSE
lncRNA:CR44901	-0.0220092276538966	0.0170806959481352	0.000484406101921046	FBgn0266206	FALSE	FALSE
asRNA:CR43464	-0.0220216750586751	0.0170181562624191	0.000484954172389872	FBgn0263441	FALSE	FALSE
Evi5	-0.0220428200952277	0.0169123773852117	0.000485885917750575	FBgn0262740	FALSE	FALSE
FBti0019028	-0.022054090348874	0.0168562335637892	0.000486382901116298	FBti0019028	FALSE	FALSE
CG6660	-0.0220580760168278	0.016836417775497	0.000486558717564156	FBgn0039030	FALSE	FALSE
CG14516	-0.022066452598112	0.0167948380439103	0.000486928330264725	FBgn0039640	FALSE	FALSE
FBti0059882	-0.022069003112565	0.0167821956956309	0.000487040898382406	FBti0059882	FALSE	FALSE
FBti0061469	-0.0220861326805251	0.0166975043740901	0.000487797256781759	FBti0061469	FALSE	FALSE
FBti0061140	-0.0221022610875014	0.016618106148219	0.000488509945180078	FBti0061140	FALSE	FALSE
lncRNA:CR44380	-0.0221035176659048	0.0166119341052091	0.000488565493206967	FBgn0265530	FALSE	FALSE
asRNA:CR45682	-0.0221063255691824	0.016598149561416	0.00048868963017069	FBgn0267242	FALSE	FALSE
FBti0059706	-0.0221192227904247	0.01653496352628	0.000489260016852444	FBti0059706	FALSE	FALSE
CG4615	-0.0221218947259566	0.0165218996317277	0.000489378226266305	FBgn0029935	FALSE	FALSE
CG44249	-0.0221220880260559	0.0165209548812342	0.000489386778632566	FBgn0265184	FALSE	FALSE
Atg1	-0.0221280511077763	0.0164918337314449	0.000489650645828359	FBgn0260945	FALSE	FALSE
org-1	-0.0221462061804656	0.016403449479767	0.000490454448187695	FBgn0021767	FALSE	TRUE
mir-4975	-0.0221508467873814	0.0163809245126378	0.000490660013398045	FBgn0263518	FALSE	FALSE
CG7985	-0.0221544477042489	0.0163634648064003	0.000490819553080301	FBgn0028499	FALSE	FALSE
CG4496	-0.0221557140025928	0.016357328812905	0.000490875662964686	FBgn0031894	FALSE	TRUE
CG7794	-0.0221579597421664	0.016346451795704	0.000490975179935465	FBgn0038565	FALSE	FALSE
FBti0061664	-0.0221608234250063	0.0163325910488893	0.000491102094874309	FBti0061664	FALSE	FALSE
Cht10	-0.0221980087935201	0.0161535424062712	0.000492751594397196	FBgn0250907	FALSE	FALSE
CG34437	-0.0222204318154062	0.0160464105937705	0.000493747590063118	FBgn0085466	FALSE	FALSE
Wnt10	-0.0222221162714926	0.0160383879452958	0.000493822451583737	FBgn0031903	FALSE	FALSE
Dredd	-0.0222241270062226	0.016028815928644	0.000493911821188714	FBgn0020381	FALSE	FALSE
CG9302	-0.0222288902916591	0.016006160547852	0.000494123563598615	FBgn0032514	FALSE	FALSE
CG17930	-0.0222320022339186	0.0159913745763741	0.000494261923328962	FBgn0038416	FALSE	FALSE
FBti0060077	-0.0222374313483609	0.0159656076209581	0.000494503352973065	FBti0060077	FALSE	FALSE
mthl1	-0.0222386246071452	0.0159599492268294	0.000494556424417525	FBgn0030766	FALSE	FALSE
CG8180	-0.0222504183334284	0.0159041185182428	0.000495081116012568	FBgn0034021	FALSE	FALSE
FBti0019833	-0.0222538188936695	0.0158880524217431	0.000495232455352241	FBti0019833	FALSE	FALSE
RR48345-transposable-element	-0.0222573490276723	0.0158713892461362	0.000495389585739624	RR48345-transposable-element	FALSE	FALSE
FBti0018967	-0.0222674098925228	0.0158239835516234	0.000495837543321621	FBti0018967	FALSE	FALSE
Ugt35E2	-0.0222704614552873	0.0158096295536379	0.000495973453431438	FBgn0040255	FALSE	FALSE
dpp	-0.0222735979786773	0.0157948878503357	0.000496113166915735	FBgn0000490	FALSE	FALSE
FBti0020423	-0.0222866115765389	0.0157338528093835	0.000496693055563517	FBti0020423	FALSE	FALSE
SC35	-0.022302561618963	0.0156593285593257	0.000497404254767642	FBgn0265298	FALSE	FALSE
Ir8a	-0.0223043409781731	0.0156510340452229	0.000497483626470611	FBgn0052704	FALSE	FALSE
CR46418	-0.0223054136268107	0.0156460357421752	0.000497531477063113	FBgn0286918	FALSE	FALSE
lncRNA:CR44268	-0.0223079873791138	0.0156340483577157	0.000497646300906702	FBgn0265254	FALSE	FALSE
lncRNA:CR44468	-0.0223248536266627	0.0155556927016185	0.000498399089451915	FBgn0265661	FALSE	FALSE
CG43755	-0.0223250231294939	0.0155549069978188	0.000498406657732438	FBgn0264086	FALSE	FALSE
ZnT33D	-0.0223402616837082	0.0154844135844002	0.00049908729209656	FBgn0051860	FALSE	FALSE
Eip78C	-0.0223496759586466	0.0154410038526817	0.000499508015456506	FBgn0004865	FALSE	TRUE
kat80	-0.022359244814373	0.0153969911245721	0.000499935828669065	FBgn0040207	FALSE	FALSE
CG3995	-0.0223645728645966	0.0153725322114458	0.000500174119415852	FBgn0038472	FALSE	TRUE
spag4	-0.0223670334459298	0.0153612482303074	0.000500284185171344	FBgn0032368	FALSE	FALSE
Hen1	-0.0224218672560787	0.015111670275496	0.000502740131249213	FBgn0033686	FALSE	FALSE
CG11367	-0.0224311855741891	0.015069614466812	0.000503158086263711	FBgn0037185	FALSE	FALSE
timeout	-0.0224470768167093	0.0149981312126212	0.000503871257615249	FBgn0038118	FALSE	FALSE
FBti0059859	-0.0224797291520725	0.0148521885616681	0.000505338222750538	FBti0059859	FALSE	FALSE
FBti0059770	-0.0224890694839104	0.0148106718855529	0.000505758246252148	FBti0059770	FALSE	FALSE
FBti0063406	-0.0225052639456225	0.014738931712791	0.000506486905262135	FBti0063406	FALSE	FALSE
Liprin-alpha	-0.022513120214497	0.0147042395134138	0.000506840581792392	FBgn0046704	FALSE	FALSE
dco	-0.0225433777793929	0.0145712976921458	0.000508203881704425	FBgn0002413	FALSE	FALSE
crb	-0.0225443999611532	0.0145668251221886	0.000508249969608444	FBgn0259685	FALSE	FALSE
krz	-0.0225656825047163	0.0144739775845201	0.000509210026903661	FBgn0040206	FALSE	FALSE
FBti0063126	-0.0225804270926878	0.0144099589847387	0.00050987568768819	FBti0063126	FALSE	FALSE
FBti0062045	-0.0226006479115146	0.0143225695560047	0.000510789286020251	FBti0062045	FALSE	FALSE
FBti0060897	-0.0226012099396436	0.0143201472990648	0.000510814690735845	FBti0060897	FALSE	FALSE
CG13332	-0.0226021701807512	0.0143160096399137	0.000510858096879639	FBgn0033851	FALSE	FALSE
Gyc76C	-0.0226024965675153	0.0143146034862092	0.000510872851084539	FBgn0266136	FALSE	FALSE
CG15071	-0.022610315176533	0.0142809554054088	0.000511226352382161	FBgn0034377	FALSE	FALSE
FBti0060199	-0.0226191101811616	0.0142431887144024	0.000511624145387529	FBti0060199	FALSE	FALSE
CG17834	-0.0226224517987092	0.0142288625640994	0.00051177532538492	FBgn0028394	FALSE	FALSE
asRNA:CR44961	-0.0226310253261789	0.014192164349972	0.000512163307314149	FBgn0266276	FALSE	FALSE
CG43255	-0.0226649793878106	0.0140476459383574	0.000513701290649878	FBgn0262900	FALSE	FALSE
CG43394	-0.0226683193161223	0.0140335006269058	0.000513852700617682	FBgn0263256	FALSE	FALSE
FBti0060356	-0.0226691156426401	0.0140301298700056	0.000513888804019391	FBti0060356	FALSE	FALSE
lncRNA:CR45454	-0.0226695550690688	0.0140282701353334	0.000513908727029543	FBgn0267010	FALSE	FALSE
FBti0061229	-0.0227269674530103	0.0137871534163238	0.00051651504961019	FBti0061229	FALSE	FALSE
FBti0061740	-0.0227305201177449	0.0137723541180866	0.000516676544823205	FBti0061740	FALSE	FALSE
fax	-0.0227357463132234	0.0137506089050039	0.000516914160419251	FBgn0014163	FALSE	FALSE
CG6753	-0.0227723925929378	0.0135989804526393	0.000518581864406889	FBgn0038070	FALSE	FALSE
CR14578	-0.0227814585989363	0.0135616973920194	0.000518994855895049	FBgn0260469	FALSE	FALSE
MCPH1	-0.0227880768123757	0.0135345376839561	0.000519296444806733	FBgn0260959	FALSE	FALSE
ATP8B	-0.0227927110911547	0.013515548227004	0.000519507678884845	FBgn0037989	FALSE	FALSE
tRNA:Ser-GCT-2-1	-0.0228003532866072	0.013484284916418	0.000519856109994099	FBgn0011970	FALSE	FALSE
asRNA:CR43959	-0.0228117849390342	0.0134376386583605	0.000520377532104746	FBgn0264674	FALSE	FALSE
lncRNA:CR45480	-0.0228207349196819	0.0134012183030388	0.000520785942274386	FBgn0267036	FALSE	FALSE
FBti0019520	-0.0228493587116214	0.0132853237880099	0.000522093193532349	FBti0019520	FALSE	FALSE
CG12662	-0.0228639486110873	0.0132265924822615	0.00052276014609044	FBgn0030074	FALSE	FALSE
lncRNA:CR45262	-0.0228796711453031	0.0131635588302303	0.000523479351717216	FBgn0266800	FALSE	FALSE
lncRNA:CR46080	-0.0228850993330166	0.0131418582883407	0.000523727771482036	FBgn0267749	FALSE	FALSE
FBti0019472	-0.0228865395125186	0.0131361061213744	0.000523793690858073	FBti0019472	FALSE	FALSE
RhoGAP18B	-0.0228984960456669	0.0130884368746334	0.000524341121153422	FBgn0261461	FALSE	FALSE
CG13054	-0.0229006581875135	0.0130798330279674	0.000524440145421329	FBgn0036584	FALSE	FALSE
RR50423-transposable-element	-0.0229089942180957	0.0130467081185504	0.000524822016084742	RR50423-transposable-element	FALSE	FALSE
RR48341-transposable-element	-0.0229232942791057	0.0129900566870225	0.000525477420606482	RR48341-transposable-element	FALSE	FALSE
CG9663	-0.0229233853677064	0.0129896965268897	0.000525481596716376	FBgn0031516	FALSE	FALSE
CG5953	-0.0229709048129538	0.0128030066689463	0.000527662467925782	FBgn0032587	FALSE	FALSE
CG11668	-0.0229916964838358	0.0127220717032166	0.00052861810720483	FBgn0038113	FALSE	FALSE
asRNA:CR45175	-0.0229931905657204	0.0127162732214904	0.000528686812391532	FBgn0266685	FALSE	FALSE
lncRNA:CR43837	-0.022993844927109	0.0127137344034398	0.000528716904531935	FBgn0264385	FALSE	FALSE
ymp	-0.0229960804466772	0.0127050643269494	0.000528819715910049	FBgn0261287	FALSE	FALSE
Lim3	-0.0230158584641374	0.0126285863477461	0.000529729740841205	FBgn0002023	FALSE	TRUE
lncRNA:CR43893	-0.0230302989390292	0.0125730053213392	0.000530394669221052	FBgn0264485	FALSE	FALSE
2mit	-0.0230484920189015	0.0125032889584981	0.000531232984345365	FBgn0260793	FALSE	FALSE
FBti0019677	-0.0230544336511193	0.0124805947255489	0.000531506910973861	FBti0019677	FALSE	FALSE
CG13654	-0.0230666763694311	0.0124339482836991	0.000532071558732069	FBgn0039290	FALSE	FALSE
FBti0063971	-0.0230766507666574	0.0123960586531317	0.000532531810606268	FBti0063971	FALSE	FALSE
FBti0060489	-0.0230903797298655	0.0123440738345525	0.000533165636069385	FBti0060489	FALSE	FALSE
CG7991	-0.0231164857089567	0.0122457557747272	0.000534371911532402	FBgn0035260	FALSE	FALSE
knrl	-0.0231207078610585	0.012229920013333	0.000534567131996414	FBgn0001323	FALSE	TRUE
CG14505	-0.0231462250044887	0.0121346000405624	0.000535747731958418	FBgn0034327	FALSE	FALSE
lncRNA:CR45029	-0.0231496440801574	0.0121218781341209	0.000535906021037967	FBgn0266389	FALSE	FALSE
CG17681	-0.0231544166683258	0.012104139758873	0.000536127011250446	FBgn0032668	FALSE	FALSE
brk	-0.0231579585143582	0.0120909905813468	0.000536291042552735	FBgn0024250	FALSE	TRUE
Tsp96F	-0.02316956346194	0.0120479956155138	0.000536828671016865	FBgn0027865	FALSE	FALSE
Start1	-0.0231772521452612	0.0120195846273401	0.000537185017005016	FBgn0035028	FALSE	FALSE
CG12716	-0.0231783610125041	0.0120154920783307	0.000537236419225972	FBgn0030439	FALSE	FALSE
snoRNA:Psi28S-1135b	-0.0231825416944488	0.0120000733412226	0.000537430239414858	FBgn0083011	FALSE	FALSE
Tace	-0.0232050633148091	0.0119173128846136	0.000538474963444301	FBgn0039734	FALSE	FALSE
FBti0059791	-0.0232062846435841	0.0119128393530125	0.000538531646959049	FBti0059791	FALSE	FALSE
FBti0063678	-0.0232447469680098	0.011772717578042	0.000540318261606802	FBti0063678	FALSE	FALSE
FBti0060450	-0.0232474058321959	0.0117630853253907	0.000540441877926816	FBti0060450	FALSE	FALSE
RR48376-transposable-element	-0.0232595774107473	0.0117190805874569	0.000541007941326546	RR48376-transposable-element	FALSE	FALSE
bsh	-0.0232612836231346	0.0117129236839036	0.00054108731579591	FBgn0000529	FALSE	TRUE
FBti0062030	-0.0232745653850487	0.0116650941753944	0.000541705393862905	FBti0062030	FALSE	FALSE
snoRNA:Psi28S-3342	-0.0232805225149125	0.0116436980428803	0.000541982728567347	FBgn0086667	FALSE	FALSE
FBti0063979	-0.0233199728728055	0.0115028813879156	0.000543821134788383	FBti0063979	FALSE	FALSE
FBti0064154	-0.0233261928173563	0.0114808179736629	0.000544111271352487	FBti0064154	FALSE	FALSE
Hr51	-0.023326538763929	0.0114795919336958	0.000544127410705082	FBgn0034012	FALSE	TRUE
CG12498	-0.0233308368752392	0.0114643690477393	0.000544327949299019	FBgn0040356	FALSE	FALSE
CG42855	-0.0233326334159987	0.0114580114393631	0.00054441178212538	FBgn0262102	FALSE	FALSE
FBti0019678	-0.0233610170282903	0.011357981749609	0.000545737116596071	FBti0019678	FALSE	FALSE
FBti0059916	-0.0233721081602594	0.0113191054427059	0.000546255439854863	FBti0059916	FALSE	FALSE
lncRNA:CR45188	-0.0233881695653095	0.0112630168810742	0.000547006475615669	FBgn0266698	FALSE	FALSE
CG31077	-0.0233947599831134	0.0112400737591853	0.000547314794667484	FBgn0051077	FALSE	FALSE
Cerk	-0.0234048638727173	0.0112049798170634	0.000547787652900428	FBgn0037315	FALSE	FALSE
FBti0019586	-0.0234071425909017	0.0111970785811559	0.000547894324270802	FBti0019586	FALSE	FALSE
ko	-0.023415407565599	0.0111684620775282	0.000548281311463111	FBgn0020294	FALSE	FALSE
FBti0064173	-0.0234171345606726	0.0111624907701169	0.000548362191032647	FBti0064173	FALSE	FALSE
CAH3	-0.0234225878037338	0.0111436540885536	0.00054861761942362	FBgn0030056	FALSE	FALSE
asRNA:CR45143	-0.0234284992336236	0.0111232666235256	0.000548894576339902	FBgn0266636	FALSE	FALSE
TTLL6A	-0.0234291815082221	0.0111209157140705	0.000548926546145217	FBgn0034459	FALSE	FALSE
FBti0063538	-0.0234453664159013	0.0110652767245111	0.000549685206375872	FBti0063538	FALSE	FALSE
Best1	-0.0234483021945901	0.0110552109100134	0.000549822875808817	FBgn0040238	FALSE	FALSE
FBti0060923	-0.0234533912315537	0.011037781553951	0.000550061560260322	FBti0060923	FALSE	FALSE
eg	-0.0234578079736985	0.01102267451973	0.000550268754930915	FBgn0000560	FALSE	TRUE
CG11317	-0.0234631550363743	0.0110044099965837	0.000550519644260938	FBgn0039816	FALSE	FALSE
FBti0062061	-0.023504696287286	0.0108634266412619	0.000552470747557555	FBti0062061	FALSE	FALSE
ItgaPS4	-0.0235104812606893	0.0108439213767657	0.000552742729109222	FBgn0034005	FALSE	FALSE
CG16854	-0.0235382345622576	0.0107507774332056	0.00055404848630786	FBgn0032338	FALSE	FALSE
lncRNA:CR44441	-0.0235568634075753	0.0106886560104543	0.00055492581360316	FBgn0265634	FALSE	FALSE
asRNA:CR44382	-0.0235720681788767	0.0106381895702217	0.000555642398229609	FBgn0265532	FALSE	FALSE
FBti0020063	-0.0235751738871788	0.0106279074523568	0.000555788823810717	FBti0020063	FALSE	FALSE
lncRNA:CR44986	-0.0235792026974105	0.0106145823738293	0.000555978799845571	FBgn0266321	FALSE	FALSE
CCHa1	-0.0235911496760268	0.0105751556732893	0.0005565423430367	FBgn0038199	FALSE	FALSE
FBti0063980	-0.0236011582053275	0.0105422264375635	0.000557014668632899	FBti0063980	FALSE	FALSE
FBti0019044	-0.0236078294195309	0.0105203280423583	0.00055732960990167	FBti0019044	FALSE	FALSE
asRNA:CR45140	-0.0236377318685205	0.0104226689611736	0.000558742367888071	FBgn0266633	FALSE	FALSE
corn	-0.023697457875519	0.0102300195324598	0.000561569509761998	FBgn0259173	FALSE	FALSE
lncRNA:CR44886	-0.0237082576206093	0.0101955247362691	0.000562081479405177	FBgn0266180	FALSE	FALSE
FBti0059682	-0.0237270201290659	0.0101358426938701	0.000562971484205096	FBti0059682	FALSE	FALSE
asRNA:CR45366	-0.023735129939546	0.0101101424499612	0.000563356393247134	FBgn0266906	FALSE	FALSE
atms	-0.0237447740326599	0.0100796555496115	0.00056381429386208	FBgn0010750	FALSE	FALSE
CG34370	-0.0237553771098959	0.0100462316042486	0.000564317941633367	FBgn0085399	FALSE	FALSE
inv	-0.0237622463682987	0.0100246304445786	0.000564644352467725	FBgn0001269	FALSE	TRUE
FBti0063972	-0.0237739808515214	0.00998782569870037	0.000565202165528505	FBti0063972	FALSE	FALSE
FBti0060639	-0.0237875200972303	0.00994550995526962	0.000565846112376137	FBti0060639	FALSE	FALSE
FBti0019800	-0.0237967734857121	0.00991668122502254	0.000566286428330291	FBti0019800	FALSE	FALSE
FBti0064296	-0.0238073297446332	0.00988388434486049	0.000566788949569697	FBti0064296	FALSE	FALSE
Keap1	-0.0238105487698147	0.00987390250882297	0.000566942232719725	FBgn0038475	FALSE	FALSE
FBti0060694	-0.0238603255229407	0.0097206894164802	0.000569315134060697	FBti0060694	FALSE	FALSE
wit	-0.0238689809360336	0.00969426532527399	0.000569728250924737	FBgn0024179	FALSE	FALSE
FBti0063728	-0.0238715443088946	0.00968645190700749	0.000569850627691517	FBti0063728	FALSE	FALSE
CR40190	-0.0238815595419821	0.00965597824702285	0.000570328886157237	FBgn0085732	FALSE	FALSE
Root	-0.0238816183182623	0.00965579965912293	0.000570331693499162	FBgn0039152	FALSE	FALSE
CG8046	-0.0238872606986484	0.00963866935481798	0.000570601223685192	FBgn0033388	FALSE	FALSE
