gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
CG13510				FBgn0034758	FALSE	FALSE
FBti0061681				FBti0061681	FALSE	FALSE
5SrRNA-Psi:CR33371				FBgn0053371	FALSE	FALSE
FBtr0304435-df-nrg				FBtr0304435-df-nrg	FALSE	FALSE
FBti0060402				FBti0060402	FALSE	FALSE
asRNA:CR44416				FBgn0265589	FALSE	FALSE
FBti0061203				FBti0061203	FALSE	FALSE
FBti0064253				FBti0064253	FALSE	FALSE
FBti0019935				FBti0019935	FALSE	FALSE
FBti0062281				FBti0062281	FALSE	FALSE
FBti0060361				FBti0060361	FALSE	FALSE
tRNA:Glu-TTC-1-1				FBgn0050238	FALSE	FALSE
CG44624				FBgn0265835	FALSE	FALSE
FBti0063047				FBti0063047	FALSE	FALSE
5SrRNA:CR33422				FBgn0053422	FALSE	FALSE
5SrRNA:CR33357				FBgn0053357	FALSE	FALSE
FBti0059871				FBti0059871	FALSE	FALSE
lncRNA:CR44750				FBgn0265963	FALSE	FALSE
CG42851				FBgn0262098	FALSE	FALSE
FBti0019963				FBti0019963	FALSE	FALSE
FBti0064029				FBti0064029	FALSE	FALSE
FBti0062393				FBti0062393	FALSE	FALSE
snoRNA:Me28S-G1083a				FBgn0082935	FALSE	FALSE
FBti0062523				FBti0062523	FALSE	FALSE
FBti0062617				FBti0062617	FALSE	FALSE
Prosbeta5R1				FBgn0034842	FALSE	FALSE
FBti0061323				FBti0061323	FALSE	FALSE
CG33470				FBgn0053470	FALSE	FALSE
FBti0018901				FBti0018901	FALSE	FALSE
CG43776				FBgn0264298	FALSE	FALSE
CG9825				FBgn0034783	FALSE	FALSE
Muc55B				FBgn0034294	FALSE	FALSE
FBtr0309613-df-nrg				FBtr0309613-df-nrg	FALSE	FALSE
FBti0018937				FBti0018937	FALSE	FALSE
FBti0019972				FBti0019972	FALSE	FALSE
FBti0059995				FBti0059995	FALSE	FALSE
Cht12				FBgn0050293	FALSE	FALSE
FBti0060861				FBti0060861	FALSE	FALSE
lncRNA:CR46409				FBgn0286890	FALSE	FALSE
snoRNA:MeU6-C68				FBgn0086021	FALSE	FALSE
lncRNA:CR44572				FBgn0265765	FALSE	FALSE
FBtr0472804-df-nrg				FBtr0472804-df-nrg	FALSE	FALSE
FBti0063154				FBti0063154	FALSE	FALSE
FBtr0472750-df-nrg				FBtr0472750-df-nrg	FALSE	FALSE
mir-307a				FBgn0262385	FALSE	FALSE
Pbp49				FBgn0260398	FALSE	FALSE
FBti0063760				FBti0063760	FALSE	FALSE
FBti0059886				FBti0059886	FALSE	FALSE
tRNA:His-GTG-1-1				FBgn0050249	FALSE	FALSE
zetaTry				FBgn0011556	FALSE	FALSE
FBti0064009				FBti0064009	FALSE	FALSE
tRNA:Lys-CTT-1-3				FBgn0011888	FALSE	FALSE
lncRNA:CR44456				FBgn0265649	FALSE	FALSE
FBti0064246				FBti0064246	FALSE	FALSE
FBtr0472801-df-nrg				FBtr0472801-df-nrg	FALSE	FALSE
FBti0018887				FBti0018887	FALSE	FALSE
CG42381				FBgn0259727	FALSE	FALSE
FBti0060575				FBti0060575	FALSE	FALSE
FBti0019036				FBti0019036	FALSE	FALSE
FBti0060407				FBti0060407	FALSE	FALSE
FBti0064051				FBti0064051	FALSE	FALSE
FBti0019267				FBti0019267	FALSE	FALSE
FBti0060542				FBti0060542	FALSE	FALSE
stil				FBgn0003527	FALSE	FALSE
5SrRNA:CR33402				FBgn0053402	FALSE	FALSE
CG43982				FBgn0264714	FALSE	FALSE
FBti0018879				FBti0018879	FALSE	FALSE
snoRNA:Me18S-A1061				FBgn0082952	FALSE	FALSE
CG43668				FBgn0263743	FALSE	FALSE
CG33671				FBgn0061359	FALSE	FALSE
FBti0063067				FBti0063067	FALSE	FALSE
FBti0061745				FBti0061745	FALSE	FALSE
CG13744				FBgn0033363	FALSE	FALSE
FBti0060922				FBti0060922	FALSE	FALSE
FBti0061746				FBti0061746	FALSE	FALSE
mRpL53				FBgn0050481	FALSE	FALSE
CG3650				FBgn0035070	FALSE	FALSE
tRNA:Trp-CCA-2-6				FBgn0050209	FALSE	FALSE
FBti0062599				FBti0062599	FALSE	FALSE
betaTry				FBgn0010357	FALSE	FALSE
FBti0061718				FBti0061718	FALSE	FALSE
tRNA:Ile-AAT-1-3				FBgn0011881	FALSE	FALSE
etaTry				FBgn0011554	FALSE	FALSE
lncRNA:CR44273				FBgn0265300	FALSE	FALSE
snoRNA:Or-CD9a				FBgn0261973	FALSE	FALSE
FBti0064289				FBti0064289	FALSE	FALSE
tpr				FBgn0034661	FALSE	FALSE
FBtr0309602-df-nrg				FBtr0309602-df-nrg	FALSE	FALSE
CG30048				FBgn0050048	FALSE	FALSE
Grx1t				FBgn0034658	FALSE	FALSE
CG8746				FBgn0033330	FALSE	FALSE
FBti0019032				FBti0019032	FALSE	FALSE
lncRNA:CR43984				FBgn0264716	FALSE	FALSE
5SrRNA:CR33432				FBgn0053432	FALSE	FALSE
FBti0062399				FBti0062399	FALSE	FALSE
CG42837				FBgn0262026	FALSE	FALSE
FBti0061091				FBti0061091	FALSE	FALSE
FBti0061842				FBti0061842	FALSE	FALSE
Obp57d				FBgn0043536	FALSE	FALSE
FBti0060852				FBti0060852	FALSE	FALSE
FBti0064031				FBti0064031	FALSE	FALSE
mir-14				FBgn0262447	FALSE	FALSE
FBti0018924				FBti0018924	FALSE	FALSE
snoRNA:U31:54Eb				FBgn0063380	FALSE	FALSE
FBti0019932				FBti0019932	FALSE	FALSE
FBti0060125				FBti0060125	FALSE	FALSE
FBti0062505				FBti0062505	FALSE	FALSE
FBtr0304195-df-nrg				FBtr0304195-df-nrg	FALSE	FALSE
FBti0064083				FBti0064083	FALSE	FALSE
lncRNA:CR44452				FBgn0265645	FALSE	FALSE
5SrRNA-Psi:CR33363				FBgn0053363	FALSE	FALSE
mir-3				FBgn0262372	FALSE	FALSE
FBti0062562				FBti0062562	FALSE	FALSE
FBtr0304273-df-nrg				FBtr0304273-df-nrg	FALSE	FALSE
Cpr47Ed				FBgn0033601	FALSE	FALSE
FBti0060055				FBti0060055	FALSE	FALSE
tbrd-2				FBgn0034423	FALSE	FALSE
CAH15				FBgn0034560	FALSE	FALSE
FBti0062493				FBti0062493	FALSE	FALSE
Or59a				FBgn0026384	FALSE	FALSE
Ir60b				FBgn0259185	FALSE	FALSE
tRNA:Asn-GTT-1-4				FBgn0011933	FALSE	FALSE
lncRNA:CR44214				FBgn0265145	FALSE	FALSE
FBti0060031				FBti0060031	FALSE	FALSE
CG8788				FBgn0028955	FALSE	FALSE
FBti0061283				FBti0061283	FALSE	FALSE
CG13511				FBgn0034759	FALSE	FALSE
5SrRNA:CR33383				FBgn0053383	FALSE	FALSE
FBti0063983				FBti0063983	FALSE	FALSE
FBti0063057				FBti0063057	FALSE	FALSE
5SrRNA:CR33407				FBgn0053407	FALSE	FALSE
5SrRNA:CR33364				FBgn0053364	FALSE	FALSE
FBti0018876				FBti0018876	FALSE	FALSE
lncRNA:CR43104				FBgn0262564	FALSE	FALSE
FBti0062616				FBti0062616	FALSE	FALSE
tRNA:Trp-CCA-2-5				FBgn0053539	FALSE	FALSE
FBti0063143				FBti0063143	FALSE	FALSE
CG43666				FBgn0263741	FALSE	FALSE
FBtr0472705-df-nrg				FBtr0472705-df-nrg	FALSE	FALSE
FBti0062404				FBti0062404	FALSE	FALSE
FBti0060566				FBti0060566	FALSE	FALSE
FBtr0472704-df-nrg				FBtr0472704-df-nrg	FALSE	FALSE
FBti0062372				FBti0062372	FALSE	FALSE
CG43709				FBgn0263848	FALSE	FALSE
FBtr0445466-df-nrg				FBtr0445466-df-nrg	FALSE	FALSE
lncRNA:CR44200				FBgn0265095	FALSE	FALSE
CG46319				FBgn0284235	FALSE	FALSE
5SrRNA:CR33385				FBgn0053385	FALSE	FALSE
FBti0019924				FBti0019924	FALSE	FALSE
5SrRNA:CR33445				FBgn0053445	FALSE	FALSE
5SrRNA:CR33368				FBgn0053368	FALSE	FALSE
FBtr0304461-df-nrg				FBtr0304461-df-nrg	FALSE	FALSE
FBti0061820				FBti0061820	FALSE	FALSE
snoRNA:Me28S-G2703a				FBgn0082931	FALSE	FALSE
CG13430				FBgn0034518	FALSE	FALSE
CG43775				FBgn0264297	FALSE	FALSE
5SrRNA:CR33425				FBgn0053425	FALSE	FALSE
FBti0061107				FBti0061107	FALSE	FALSE
FBti0063264				FBti0063264	FALSE	FALSE
FBti0019889				FBti0019889	FALSE	FALSE
Dic3				FBgn0033248	FALSE	FALSE
5SrRNA:CR33408				FBgn0053408	FALSE	FALSE
FBti0059675				FBti0059675	FALSE	FALSE
5SrRNA:CR33403				FBgn0053403	FALSE	FALSE
lncRNA:CR44641				FBgn0265852	FALSE	FALSE
FBti0063741				FBti0063741	FALSE	FALSE
RR49603-transposable-element				RR49603-transposable-element	FALSE	FALSE
FBti0059813				FBti0059813	FALSE	FALSE
CG30160				FBgn0050160	FALSE	FALSE
mir-1016				FBgn0262427	FALSE	FALSE
5SrRNA:CR33358				FBgn0053358	FALSE	FALSE
CG12782				FBgn0034838	FALSE	FALSE
5SrRNA:CR33401				FBgn0053401	FALSE	FALSE
FBtr0304293-df-nrg				FBtr0304293-df-nrg	FALSE	FALSE
FBti0063718				FBti0063718	FALSE	FALSE
CG13228				FBgn0033588	FALSE	FALSE
FBti0063745				FBti0063745	FALSE	FALSE
5SrRNA:CR33406				FBgn0053406	FALSE	FALSE
FBti0061056				FBti0061056	FALSE	FALSE
FBti0064272				FBti0064272	FALSE	FALSE
FBtr0472752-df-nrg				FBtr0472752-df-nrg	FALSE	FALSE
FBtr0309614-df-nrg				FBtr0309614-df-nrg	FALSE	FALSE
FBti0018921				FBti0018921	FALSE	FALSE
FBti0061239				FBti0061239	FALSE	FALSE
mir-991				FBgn0262227	FALSE	FALSE
CG43777				FBgn0264299	FALSE	FALSE
FBti0063034				FBti0063034	FALSE	FALSE
5SrRNA:CR33399				FBgn0053399	FALSE	FALSE
Eglp1				FBgn0034882	FALSE	FALSE
FBti0061520				FBti0061520	FALSE	FALSE
CG34040				FBgn0054040	FALSE	FALSE
DnaJ-60				FBgn0260775	FALSE	FALSE
FBti0061532				FBti0061532	FALSE	FALSE
mir-4909				FBgn0263566	FALSE	FALSE
mir-4939				FBgn0263551	FALSE	FALSE
FBti0061269				FBti0061269	FALSE	FALSE
FBti0061097				FBti0061097	FALSE	FALSE
FBti0063073				FBti0063073	FALSE	FALSE
RR48339-transposable-element				RR48339-transposable-element	FALSE	FALSE
CG15712				FBgn0034131	FALSE	FALSE
FBti0061510				FBti0061510	FALSE	FALSE
CR33013				FBgn0053013	FALSE	FALSE
FBti0018947				FBti0018947	FALSE	FALSE
CG15649				FBgn0034563	FALSE	FALSE
FBti0064285				FBti0064285	FALSE	FALSE
tRNA:Lys-CTT-1-6				FBgn0011892	FALSE	FALSE
FBti0061618				FBti0061618	FALSE	FALSE
CG30058				FBgn0050058	FALSE	FALSE
FBti0064136				FBti0064136	FALSE	FALSE
CG43397				FBgn0263271	FALSE	FALSE
CG30103				FBgn0050103	FALSE	FALSE
CG30161				FBgn0050161	FALSE	FALSE
FBti0061453				FBti0061453	FALSE	FALSE
FBti0063847				FBti0063847	FALSE	FALSE
FBtr0472806-df-nrg				FBtr0472806-df-nrg	FALSE	FALSE
kappaTry				FBgn0043471	FALSE	FALSE
FBti0063863				FBti0063863	FALSE	FALSE
FBti0060274				FBti0060274	FALSE	FALSE
FBti0063087				FBti0063087	FALSE	FALSE
5SrRNA:CR33362				FBgn0053362	FALSE	FALSE
FBti0061836				FBti0061836	FALSE	FALSE
mir-4977				FBgn0263529	FALSE	FALSE
CG13160				FBgn0033720	FALSE	FALSE
FBti0061181				FBti0061181	FALSE	FALSE
FBtr0304390-df-nrg				FBtr0304390-df-nrg	FALSE	FALSE
FBtr0309578-df-nrg				FBtr0309578-df-nrg	FALSE	FALSE
FBti0060408				FBti0060408	FALSE	FALSE
FBti0060991				FBti0060991	FALSE	FALSE
FBtr0304328-df-nrg				FBtr0304328-df-nrg	FALSE	FALSE
CG30461				FBgn0050461	FALSE	FALSE
FBtr0304173-df-nrg				FBtr0304173-df-nrg	FALSE	FALSE
FBti0061132				FBti0061132	FALSE	FALSE
5SrRNA-Psi:CR33356				FBgn0053356	FALSE	FALSE
tRNA:Leu-CAG-1-1				FBgn0011906	FALSE	FALSE
CG42560				FBgn0260762	FALSE	FALSE
5SrRNA:CR33426				FBgn0053426	FALSE	FALSE
FBti0019003				FBti0019003	FALSE	FALSE
5SrRNA:CR33411				FBgn0053411	FALSE	FALSE
FBtr0304459-df-nrg				FBtr0304459-df-nrg	FALSE	FALSE
FBti0063199				FBti0063199	FALSE	FALSE
mir-286				FBgn0262443	FALSE	FALSE
FBti0061424				FBti0061424	FALSE	FALSE
CG33786				FBgn0061361	FALSE	FALSE
FBti0060421				FBti0060421	FALSE	FALSE
mir-9379				FBgn0283553	FALSE	FALSE
PIG-Z				FBgn0266438	FALSE	FALSE
CG12862				FBgn0033950	FALSE	FALSE
FBti0060805				FBti0060805	FALSE	FALSE
FBtr0304287-df-nrg				FBtr0304287-df-nrg	FALSE	FALSE
CG33964				FBgn0053964	FALSE	FALSE
tRNA:Lys-CTT-1-9				FBgn0011895	FALSE	FALSE
CG13216				FBgn0033591	FALSE	FALSE
mir-6-1				FBgn0262464	FALSE	FALSE
FBti0062344				FBti0062344	FALSE	FALSE
mir-1008				FBgn0262412	FALSE	FALSE
FBti0061404				FBti0061404	FALSE	FALSE
FBti0060410				FBti0060410	FALSE	FALSE
lncRNA:CR44829				FBgn0266087	FALSE	FALSE
5SrRNA:CR33370				FBgn0053370	FALSE	FALSE
FBti0061439				FBti0061439	FALSE	FALSE
5SrRNA:CR33390				FBgn0053390	FALSE	FALSE
FBti0060496				FBti0060496	FALSE	FALSE
lncRNA:CR46455				FBgn0287466	FALSE	FALSE
Cpr49Ad				FBgn0033726	FALSE	FALSE
FBtr0445467-df-nrg				FBtr0445467-df-nrg	FALSE	FALSE
FBtr0304267-df-nrg				FBtr0304267-df-nrg	FALSE	FALSE
CkIIbeta2				FBgn0026136	FALSE	FALSE
FBti0061691				FBti0061691	FALSE	FALSE
5SrRNA:CR33417				FBgn0053417	FALSE	FALSE
lncRNA:CR44420				FBgn0265593	FALSE	FALSE
FBti0063120				FBti0063120	FALSE	FALSE
FBti0061696				FBti0061696	FALSE	FALSE
CG14480				FBgn0034242	FALSE	FALSE
FBti0063679				FBti0063679	FALSE	FALSE
CG10474				FBgn0034427	FALSE	FALSE
FBti0061939				FBti0061939	FALSE	FALSE
CG43325				FBgn0263030	FALSE	FALSE
FBti0059788				FBti0059788	FALSE	FALSE
FBti0062472				FBti0062472	FALSE	FALSE
FBti0060522				FBti0060522	FALSE	FALSE
CR40068				FBgn0058068	FALSE	FALSE
FBti0063705				FBti0063705	FALSE	FALSE
FBti0063226				FBti0063226	FALSE	FALSE
asRNA:CR43948				FBgn0264599	FALSE	FALSE
FBti0018912				FBti0018912	FALSE	FALSE
FBti0063089				FBti0063089	FALSE	FALSE
FBti0061688				FBti0061688	FALSE	FALSE
CG30503				FBgn0050503	FALSE	FALSE
FBti0061657				FBti0061657	FALSE	FALSE
CG45086				FBgn0266487	FALSE	FALSE
5SrRNA:CR33373				FBgn0053373	FALSE	FALSE
Obp50b				FBgn0050073	FALSE	FALSE
FBti0063982				FBti0063982	FALSE	FALSE
FBti0061163				FBti0061163	FALSE	FALSE
FBti0063050				FBti0063050	FALSE	FALSE
tRNA:Leu-AAG-1-2				FBgn0050234	FALSE	FALSE
FBti0062538				FBti0062538	FALSE	FALSE
FBti0063157				FBti0063157	FALSE	FALSE
Gr59a				FBgn0045483	FALSE	FALSE
FBtr0309585-df-nrg				FBtr0309585-df-nrg	FALSE	FALSE
FBti0062405				FBti0062405	FALSE	FALSE
FBti0059993				FBti0059993	FALSE	FALSE
FBti0061124				FBti0061124	FALSE	FALSE
CG30120				FBgn0050120	FALSE	FALSE
CG17999				FBgn0034552	FALSE	FALSE
mir-281-1				FBgn0286006	FALSE	FALSE
deltaTry				FBgn0010358	FALSE	FALSE
tRNA:Gly-GCC-1-8				FBgn0011867	FALSE	FALSE
FBti0060905				FBti0060905	FALSE	FALSE
FBtr0304377-df-nrg				FBtr0304377-df-nrg	FALSE	FALSE
CR42532				FBgn0260437	FALSE	FALSE
FBti0061071				FBti0061071	FALSE	FALSE
FBti0061125				FBti0061125	FALSE	FALSE
FBti0060632				FBti0060632	FALSE	FALSE
FBti0063744				FBti0063744	FALSE	FALSE
5SrRNA:CR33369				FBgn0053369	FALSE	FALSE
FBtr0309587-df-nrg				FBtr0309587-df-nrg	FALSE	FALSE
FBti0062339				FBti0062339	FALSE	FALSE
FBtr0309744-df-nrg				FBtr0309744-df-nrg	FALSE	FALSE
FBtr0472706-df-nrg				FBtr0472706-df-nrg	FALSE	FALSE
FBti0062490				FBti0062490	FALSE	FALSE
FBti0059872				FBti0059872	FALSE	FALSE
5SrRNA:CR33437				FBgn0053437	FALSE	FALSE
tRNA:Glu-TTC-1-3				FBgn0053535	FALSE	FALSE
FBti0063016				FBti0063016	FALSE	FALSE
FBtr0472807-df-nrg				FBtr0472807-df-nrg	FALSE	FALSE
CG13227				FBgn0033589	FALSE	FALSE
CG30059				FBgn0260475	FALSE	FALSE
FBti0063168				FBti0063168	FALSE	FALSE
FBti0060523				FBti0060523	FALSE	FALSE
CG34105				FBgn0083941	FALSE	FALSE
FBtr0472722-df-nrg				FBtr0472722-df-nrg	FALSE	FALSE
FBtr0304517-df-nrg				FBtr0304517-df-nrg	FALSE	FALSE
FBti0061202				FBti0061202	FALSE	FALSE
RR00128-transposable-element				RR00128-transposable-element	FALSE	FALSE
FBti0061693				FBti0061693	FALSE	FALSE
FBti0059729				FBti0059729	FALSE	FALSE
FBti0062343				FBti0062343	FALSE	FALSE
5SrRNA:CR33374				FBgn0053374	FALSE	FALSE
CG12849				FBgn0035068	FALSE	FALSE
CG42753				FBgn0261807	FALSE	FALSE
mir-6-2				FBgn0262410	FALSE	FALSE
FBti0063026				FBti0063026	FALSE	FALSE
FBti0059790				FBti0059790	FALSE	FALSE
FBtr0309597-df-nrg				FBtr0309597-df-nrg	FALSE	FALSE
FBti0062397				FBti0062397	FALSE	FALSE
lncRNA:CR44626				FBgn0265837	FALSE	FALSE
FBtr0304246-df-nrg				FBtr0304246-df-nrg	FALSE	FALSE
snoRNA:Me18S-A1597				FBgn0086029	FALSE	FALSE
mir-4				FBgn0262414	FALSE	FALSE
mir-7				FBgn0262370	FALSE	FALSE
CG46305				FBgn0284083	FALSE	FALSE
CG33012				FBgn0053012	FALSE	FALSE
FBti0061069				FBti0061069	FALSE	FALSE
CG34224				FBgn0085253	FALSE	FALSE
FBti0018933				FBti0018933	FALSE	FALSE
FBti0062564				FBti0062564	FALSE	FALSE
FBti0018898				FBti0018898	FALSE	FALSE
CG13155				FBgn0033723	FALSE	FALSE
CG33627				FBgn0053627	FALSE	FALSE
FBti0060120				FBti0060120	FALSE	FALSE
FBtr0472751-df-nrg				FBtr0472751-df-nrg	FALSE	FALSE
Or47b				FBgn0026385	FALSE	FALSE
CG43237				FBgn0262882	FALSE	FALSE
FBti0062615				FBti0062615	FALSE	FALSE
lncRNA:CR43771				FBgn0264271	FALSE	FALSE
FBti0018918				FBti0018918	FALSE	FALSE
FBti0060079				FBti0060079	FALSE	FALSE
FBti0061435				FBti0061435	FALSE	FALSE
FBti0059760				FBti0059760	FALSE	FALSE
tRNA:Trp-CCA-1-2				FBgn0050211	FALSE	FALSE
lncRNA:Yu				FBgn0061188	FALSE	FALSE
FBti0063030				FBti0063030	FALSE	FALSE
FBti0019926				FBti0019926	FALSE	FALSE
FBti0062340				FBti0062340	FALSE	FALSE
CG34193				FBgn0085222	FALSE	FALSE
FBtr0304340-df-nrg				FBtr0304340-df-nrg	FALSE	FALSE
CG15126				FBgn0040729	FALSE	FALSE
mir-311				FBgn0262402	FALSE	FALSE
5SrRNA:CR33359				FBgn0053359	FALSE	FALSE
FBti0060769				FBti0060769	FALSE	FALSE
CG43659				FBgn0263707	FALSE	FALSE
CG4372				FBgn0034665	FALSE	FALSE
CG45069				FBgn0266439	FALSE	FALSE
CG30080				FBgn0050080	FALSE	FALSE
FBti0061455				FBti0061455	FALSE	FALSE
tRNA:Asn-GTT-1-7				FBgn0011935	FALSE	FALSE
5SrRNA:CR33438				FBgn0053438	FALSE	FALSE
FBtr0472708-df-nrg				FBtr0472708-df-nrg	FALSE	FALSE
FBti0062323				FBti0062323	FALSE	FALSE
FBti0060362				FBti0060362	FALSE	FALSE
5SrRNA:CR33395				FBgn0053395	FALSE	FALSE
CG42496				FBgn0260222	FALSE	FALSE
FBti0063853				FBti0063853	FALSE	FALSE
FBti0059832				FBti0059832	FALSE	FALSE
lncRNA:CR44421				FBgn0265594	FALSE	FALSE
FBti0061619				FBti0061619	FALSE	FALSE
FBti0063201				FBti0063201	FALSE	FALSE
5SrRNA:CR33435				FBgn0053435	FALSE	FALSE
FBti0062331				FBti0062331	FALSE	FALSE
FBti0061445				FBti0061445	FALSE	FALSE
FBtr0304457-df-nrg				FBtr0304457-df-nrg	FALSE	FALSE
5SrRNA:CR33448				FBgn0053448	FALSE	FALSE
FBti0060552				FBti0060552	FALSE	FALSE
CG42497				FBgn0260223	FALSE	FALSE
FBtr0472808-df-nrg				FBtr0472808-df-nrg	FALSE	FALSE
FBti0060260				FBti0060260	FALSE	FALSE
CG33454				FBgn0053454	FALSE	FALSE
Ppcdc				FBgn0050290	FALSE	FALSE
FBti0062325				FBti0062325	FALSE	FALSE
FBti0060347				FBti0060347	FALSE	FALSE
mir-281-2				FBgn0286007	FALSE	FALSE
FBtr0445449-df-nrg				FBtr0445449-df-nrg	FALSE	FALSE
CG13564				FBgn0034973	FALSE	FALSE
FBtr0309653-df-nrg				FBtr0309653-df-nrg	FALSE	FALSE
CG12376				FBgn0033323	FALSE	FALSE
AANATL5				FBgn0034426	FALSE	FALSE
CG43195				FBgn0262824	FALSE	FALSE
FBti0059807				FBti0059807	FALSE	FALSE
5SrRNA:CR33436				FBgn0053436	FALSE	FALSE
CG30269				FBgn0050269	FALSE	FALSE
tRNA:Lys-CTT-1-7				FBgn0011893	FALSE	FALSE
mir-987				FBgn0262220	FALSE	FALSE
FBti0018959				FBti0018959	FALSE	FALSE
FBti0063032				FBti0063032	FALSE	FALSE
lncRNA:CR45147				FBgn0266640	FALSE	FALSE
FBti0059734				FBti0059734	FALSE	FALSE
FBti0019931				FBti0019931	FALSE	FALSE
FBti0063188				FBti0063188	FALSE	FALSE
CG42363				FBgn0259709	FALSE	FALSE
FBti0063864				FBti0063864	FALSE	FALSE
Cpr47Ec				FBgn0033600	FALSE	FALSE
FBti0061291				FBti0061291	FALSE	FALSE
CG12828				FBgn0033145	FALSE	FALSE
lncRNA:CR44455				FBgn0265648	FALSE	FALSE
CG45087				FBgn0266488	FALSE	FALSE
Gr57a				FBgn0041240	FALSE	FALSE
5SrRNA:CR33446				FBgn0053446	FALSE	FALSE
tRNA:Thr-TGT-2-2				FBgn0050506	FALSE	FALSE
FBtr0309728-df-nrg				FBtr0309728-df-nrg	FALSE	FALSE
CG30412				FBgn0050412	FALSE	FALSE
FBti0019010				FBti0019010	FALSE	FALSE
FBti0018877				FBti0018877	FALSE	FALSE
FBti0062402				FBti0062402	FALSE	FALSE
CG45088				FBgn0266489	FALSE	FALSE
FBti0062342				FBti0062342	FALSE	FALSE
FBti0018981				FBti0018981	FALSE	FALSE
lncRNA:CR44629				FBgn0265840	FALSE	FALSE
FBti0059703				FBti0059703	FALSE	FALSE
IM18				FBgn0067903	FALSE	FALSE
5SrRNA:CR33382				FBgn0053382	FALSE	FALSE
FBti0059862				FBti0059862	FALSE	FALSE
asRNA:CR44293				FBgn0265339	FALSE	FALSE
CG13175				FBgn0033693	FALSE	FALSE
FBti0018988				FBti0018988	FALSE	FALSE
tRNA:Trp-CCA-2-4				FBgn0050208	FALSE	FALSE
CG30382				FBgn0050382	FALSE	FALSE
Cpr47Eb				FBgn0033598	FALSE	FALSE
FBti0061931				FBti0061931	FALSE	FALSE
FBti0060793				FBti0060793	FALSE	FALSE
FBti0019908				FBti0019908	FALSE	FALSE
FBtr0304172-df-nrg				FBtr0304172-df-nrg	FALSE	FALSE
cato				FBgn0024249	FALSE	TRUE
CG42306				FBgn0259202	FALSE	FALSE
FBti0063797				FBti0063797	FALSE	FALSE
FBtr0472755-df-nrg				FBtr0472755-df-nrg	FALSE	FALSE
FBti0063094				FBti0063094	FALSE	FALSE
CG43201				FBgn0262837	FALSE	FALSE
FBti0060891				FBti0060891	FALSE	FALSE
FBti0060279				FBti0060279	FALSE	FALSE
FBti0061068				FBti0061068	FALSE	FALSE
FBti0060289				FBti0060289	FALSE	FALSE
FBti0064010				FBti0064010	FALSE	FALSE
FBti0019277				FBti0019277	FALSE	FALSE
FBtr0309596-df-nrg				FBtr0309596-df-nrg	FALSE	FALSE
mir-184				FBgn0262391	FALSE	FALSE
FBti0061650				FBti0061650	FALSE	FALSE
FBti0063739				FBti0063739	FALSE	FALSE
FBti0062330				FBti0062330	FALSE	FALSE
CG30487				FBgn0050487	FALSE	FALSE
FBtr0304316-df-nrg				FBtr0304316-df-nrg	FALSE	FALSE
FBtr0304354-df-nrg				FBtr0304354-df-nrg	FALSE	FALSE
FBti0064080				FBti0064080	FALSE	FALSE
CG30114				FBgn0050114	FALSE	FALSE
FBti0018878				FBti0018878	FALSE	FALSE
lncRNA:CR45423				FBgn0266972	FALSE	FALSE
FBti0063791				FBti0063791	FALSE	FALSE
FBti0060498				FBti0060498	FALSE	FALSE
5SrRNA:CR33427				FBgn0053427	FALSE	FALSE
mir-313				FBgn0262441	FALSE	FALSE
FBtr0304358-df-nrg				FBtr0304358-df-nrg	FALSE	FALSE
FBti0062500				FBti0062500	FALSE	FALSE
FBti0064310				FBti0064310	FALSE	FALSE
PGRP-SC1b				FBgn0033327	FALSE	FALSE
FBti0061459				FBti0061459	FALSE	FALSE
FBtr0309715-df-nrg				FBtr0309715-df-nrg	FALSE	FALSE
5SrRNA:CR33389				FBgn0053389	FALSE	FALSE
FBti0063681				FBti0063681	FALSE	FALSE
FBti0059884				FBti0059884	FALSE	FALSE
FBti0060887				FBti0060887	FALSE	FALSE
FBti0060878				FBti0060878	FALSE	FALSE
FBti0060784				FBti0060784	FALSE	FALSE
FBti0063841				FBti0063841	FALSE	FALSE
FBti0059774				FBti0059774	FALSE	FALSE
CG43326				FBgn0263031	FALSE	FALSE
Tsp42Eb				FBgn0042086	FALSE	FALSE
5SrRNA:CR33372				FBgn0053372	FALSE	FALSE
5SrRNA:CR33418				FBgn0053418	FALSE	FALSE
FBti0061530				FBti0061530	FALSE	FALSE
5SrRNA:CR33353				FBgn0053353	FALSE	FALSE
CG43405				FBgn0263324	FALSE	FALSE
FBtr0304286-df-nrg				FBtr0304286-df-nrg	FALSE	FALSE
5SrRNA:CR33447				FBgn0053447	FALSE	FALSE
CG11018				FBgn0034464	FALSE	FALSE
FBti0018977				FBti0018977	FALSE	FALSE
5SrRNA:CR33361				FBgn0053361	FALSE	FALSE
CG34225				FBgn0085254	FALSE	FALSE
snoRNA:abba-a				FBgn0263473	FALSE	FALSE
CG43327				FBgn0263032	FALSE	FALSE
tRNA:Asn-GTT-1-3				FBgn0011936	FALSE	FALSE
mir-4919				FBgn0263576	FALSE	FALSE
FBti0060853				FBti0060853	FALSE	FALSE
FBtr0304376-df-nrg				FBtr0304376-df-nrg	FALSE	FALSE
5SrRNA:CR33354				FBgn0053354	FALSE	FALSE
lncRNA:CR43810				FBgn0264358	FALSE	FALSE
