p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
0.04423159538987	-0.00149870983231341	0	0.002	1	FOXD4L1
0.04423159538987	0.000804595468047413	0	0.002	1	AC098820.2
0.04423159538987	-0.00331908966607484	0	0.002	1	AC132807.2
0.04423159538987	-0.00130128497089883	0	0.002	1	CYP8B1
0.04423159538987	-0.00211646719839599	0	0.002	1	SLC6A20
0.04423159538987	-0.00201679246681855	0	0.002	1	AC055758.2
0.04423159538987	-0.00203948025985202	0	0.002	1	SMR3B
0.04423159538987	-0.0055713211845565	0	0.002	1	RBM46
0.04423159538987	-0.00184447685922907	0	0.002	1	LINC01511
0.04423159538987	0.0026251933925857	0	0.002	1	AC008937.1
0.04423159538987	-0.00137443521100691	0	0.002	1	AC026746.1
0.04423159538987	-0.00592450579681615	0	0.002	1	AL137220.1
0.04423159538987	-0.00247351934286711	0	0.002	1	TRIM39
0.04423159538987	-0.00143041584472736	0	0.002	1	KCNK17
0.04423159538987	-0.00172730468190607	0	0.002	1	SPDYE6
0.04423159538987	-1.71151794010095e-05	0	0.002	1	GAGE10
0.04423159538987	3.51113711759467e-05	0	0.002	1	LPAR4
0.04423159538987	-0.000930809237852072	0	0.002	1	FRMD7
0.04423159538987	-0.00109902668693834	0	0.002	1	MIR503HG
0.04423159538987	2.87437900849639e-05	0	0.002	1	SCARA5
0.04423159538987	-0.00176832186624394	0	0.002	1	CTHRC1
0.04423159538987	-0.001327507529413	0	0.002	1	AC090193.1
0.04423159538987	-0.00147653864678988	0	0.002	1	LHX6
0.04423159538987	-0.000937979862335959	0	0.002	1	AP000753.2
0.04423159538987	-0.000731815842416554	0	0.002	1	VSIG2
0.04423159538987	-0.00122693565869287	0	0.002	1	AC025038.1
0.04423159538987	0.00169857655143987	0	0.002	1	AL513190.1
0.04423159538987	-0.00142684781479112	0	0.002	1	AL390763.2
0.04423159538987	-0.00342790449707456	0	0.002	1	AC022335.1
0.04423159538987	-0.00075532577066964	0	0.002	1	AC024896.1
0.04423159538987	-0.00262778641435055	0	0.002	1	AC008121.2
0.04423159538987	-0.00123896684009393	0	0.002	1	AC076968.1
0.04423159538987	-0.0042083092725164	0	0.002	1	AC026765.2
0.04423159538987	-0.00112000333607712	0	0.002	1	LINC02463
0.04423159538987	0.000531923836868603	0	0.002	1	URAD
0.04423159538987	0.000743574173364603	0	0.002	1	SMIM2
0.04423159538987	0.00114124499328163	0	0.002	1	LINC01198
0.04423159538987	0.00202836379132239	0	0.002	1	AL121603.2
0.04423159538987	-0.00100382922213424	0	0.002	1	LINC02288
0.04423159538987	-0.00194071102441711	0	0.002	1	AC087612.1
0.04423159538987	-0.00323675489968324	0	0.002	1	Z69720.1
0.04423159538987	-0.00264728290403178	0	0.002	1	AL022341.2
0.04423159538987	-0.00344132110169445	0	0.002	1	BOLA2
0.04423159538987	-0.00109076465310493	0	0.002	1	AC010531.6
0.04423159538987	-0.00406097480953063	0	0.002	1	ALOX15B
0.04423159538987	0.00198948216188605	0	0.002	1	LINC00324
0.04423159538987	-0.00167084888212748	0	0.002	1	AC005324.3
0.04423159538987	-0.00141834910332662	0	0.002	1	PTGES3L-AARSD1
0.04423159538987	-0.00637725120649997	0	0.002	1	IGF2BP1
0.04423159538987	-0.000274788944360292	0	0.002	1	SCN4A
0.04423159538987	-0.00345440113867001	0	0.002	1	AC061992.1
0.04423159538987	-0.000291036129481496	0	0.002	1	LINC01899
0.04423159538987	0.00276866487691333	0	0.002	1	AL096799.1
0.04423159538987	-0.000748584387712061	0	0.002	1	AL157413.1
0.04423159538987	-0.00122021237881074	0	0.002	1	FAM83C-AS1
0.04423159538987	-0.00159349173215457	0	0.002	1	MTRNR2L3
0.04423159538987	-0.000708065758765028	0	0.002	1	AC008752.1
0.04423159538987	-0.00252069647842841	0	0.002	1	ZNF625-ZNF20
0.04423159538987	0.00229071854165314	0	0.002	1	OR10H5
0.04423159538987	0.000977600463032724	0	0.002	1	CLC
0.04423159538987	-0.000531593532897362	0	0.002	1	IZUMO1
0.04423159538987	-0.00087295291549151	0	0.002	1	ZNF841
0.04423159538987	-0.00178473107602656	0	0.002	1	LINC00279
0.04423159538987	-0.00351069975765921	0	0.002	1	PIWIL3
0.04423159538987	-0.00191925823030935	0	0.002	1	AL121885.2
0.04423159538987	-0.00152212224651069	0	0.002	1	AL031587.1
0.04423159538987	0.00320616367994396	0	0.002	1	LINC01426
0.04423159538987	0.00112084013938636	0	0.002	1	AP000697.1
0.044360159553047	0.0396814502580966	0.008	0.004	1	GAL
0.0443884120530284	0.0182049463887407	0.005	0.001	1	NME1
0.0444379841063164	0.152362354923909	0.072	0.093	1	DR1
0.0444677489285555	0.139644933747261	0.071	0.091	1	NOP14
0.0445068705954664	-0.00277107923960243	0.007	0.013	1	ZFP69
0.0445622917857083	0.108099140698252	0.056	0.073	1	NARFL
0.0445738544436468	0.214270203446525	0.118	0.148	1	GGA3
0.0446247631314209	0.0265953460997271	0.005	0.001	1	AC009087.1
0.0446717345544618	0.302394485031976	0.298	0.388	1	RANBP2
0.0448947954978523	0.113588115804336	0.057	0.044	1	LAMA4
0.0449612103606058	0.0111149991329295	0.007	0.013	1	AC079630.1
0.0450325530479498	0.0173978073704343	0.007	0.013	1	BCHE
0.0450754044606004	0.0194725905685315	0.007	0.013	1	SOWAHA
0.04509147368335	0.00212620821782108	0.004	0.008	1	PYCARD
0.0451680723967736	0.00695637651661732	0.004	0.008	1	CNTD1
0.0453098729146648	0.153355381833144	0.096	0.121	1	FRG1
0.0453408206692467	0.0112244437422401	0.004	0.008	1	EPX
0.0453408206692467	0.0149657376934411	0.004	0.008	1	RRAS
0.0453600492525138	0.00925166457645363	0.004	0.008	1	TRAF3IP3
0.0453858071905436	0.00758024468697369	0.006	0.011	1	MGARP
0.0453985270396189	0.0253171144979745	0.004	0.008	1	PPM1M
0.0455354987591931	0.190609263483123	0.063	0.05	1	TOMM40L
0.0457305288912367	0.140607561541207	0.068	0.088	1	PIK3IP1
0.0457960221514073	0.418135118030352	0.409	0.463	1	MTRNR2L12
0.045821297517725	0.150982354850979	0.073	0.094	1	RAE1
0.0465088722042106	0.0265672839681257	0.013	0.006	1	TSPEAR
0.0465862465433475	0.323618897474324	0.172	0.163	1	FAM192A
0.0466763581430249	0.318761818547127	0.194	0.246	1	AZI2
0.0467220789358844	0.114324962151407	0.084	0.106	1	SBF1
0.0467321046798081	0.00284854952334868	0.009	0.015	1	MAP10
0.0467811970790707	0.0117463315267149	0.014	0.022	1	AC036108.3
0.0470521819016796	0.103141136342817	0.035	0.025	1	RPUSD1
0.0470695867752201	0.50859195667521	0.271	0.293	1	RSRC2
0.0472006835491467	0.105526348502756	0.052	0.069	1	FBXO45
0.0474002811861001	0.154914306274734	0.104	0.131	1	ERCC1
0.0474020433189237	0.195117516101875	0.119	0.149	1	CREBL2
0.0474683024587311	-0.007766220425197	0.003	0.008	1	AC004466.1
0.0477464867447778	0.0475830465271943	0.017	0.026	1	BTN3A3
0.047932191495726	0.0252196345302538	0.012	0.019	1	ANKRD65
0.0479493830388852	-0.00348614230784135	0.003	0.008	1	LINC00652
0.048034884733748	0.148831234981135	0.067	0.054	1	COMMD5
0.0481598228895419	-0.00328547971309561	0.003	0.008	1	MMP11
0.0482156739198262	0.261631685625986	0.09	0.078	1	TMEM209
0.0482653334534696	0.00259885756228096	0.003	0.008	1	NOTCH3
0.0482864588512859	0.00269849707909904	0.003	0.008	1	AC008957.2
0.0483498816530027	0.0112697914600243	0.003	0.008	1	RAB13
0.0483922023822696	0.00505456040825976	0.003	0.008	1	TCP10L
0.0485888473914821	0.154775054687402	0.045	0.034	1	DGAT2
0.0485895982481868	0.0591867561961722	0.013	0.007	1	NCAM1-AS1
0.0486931451003259	-0.00670356913659806	0.005	0.011	1	FCER1G
0.0490088628690646	0.219307578604762	0.075	0.063	1	HEBP1
0.0490270185178142	-0.00506918686187023	0.005	0.011	1	CLIC1
0.0490604157511828	0.148975196414656	0.097	0.122	1	EIF2A
0.049148477678333	0.0967386548209122	0.079	0.098	1	MAG
0.0493218748612774	0.134227277229704	0.049	0.038	1	METTL13
0.0493628109057683	0.0050581530324085	0.005	0.011	1	AC005332.4
0.0493894383451495	0.0626563708457621	0.034	0.046	1	PPP1R26
0.0493982697967465	0.00823189470839626	0.005	0.011	1	AP001160.2
0.049406108324297	0.0202645067099483	0.007	0.013	1	PRLHR
0.0497049845827584	0.228825093651619	0.151	0.189	1	INTS11
0.0498352568466499	0.281280445077984	0.103	0.091	1	SEH1L
0.0498414360846555	0.0763499940305433	0.035	0.048	1	UBR7
0.0499510840527072	0.160262980829407	0.093	0.118	1	RPS4Y1
0.0500065958832578	0.195549536104032	0.101	0.128	1	CELF3
0.0500939944833036	0.0364515560920931	0.009	0.004	1	HSPB6
0.0503832044086629	0.0971140348046462	0.042	0.056	1	PIAS3
0.0504185644953017	0.189392531178244	0.061	0.049	1	ACKR1
0.0506043892137345	0.318879293242781	0.136	0.125	1	IRF2BP2
0.0508573897938553	0.0674959232683957	0.037	0.05	1	MSN
0.0509053647402692	0.427404561306494	0.213	0.214	1	MRPL19
0.0509298756484511	0.209328162593858	0.175	0.219	1	DSE
0.0509990792532743	0.159372899962916	0.066	0.085	1	RRBP1
0.051280874056487	0.32934432453276	0.337	0.446	1	UBE2B
0.0512920779063465	0.1578110754132	0.087	0.11	1	DDX51
0.0513058807693722	0.102917367151777	0.035	0.047	1	RGCC
0.0513389233746675	0.176741688174567	0.058	0.046	1	USE1
0.0514159003127482	0.105356772794237	0.431	0.543	1	CEP170
0.0514166835187861	0.000348728069828382	0.003	0.007	1	AC011452.1
0.0514399913726879	-0.0035856542146736	0.003	0.007	1	GDF7
0.0514633080696824	0.00589931554188131	0.003	0.007	1	PP2D1
0.0515566633379986	-0.00114041750307761	0.003	0.007	1	AL356740.1
0.0515800242875177	0.00581052392854542	0.003	0.007	1	SP9
0.0516969619533448	0.00498674624536508	0.003	0.007	1	AC135803.1
0.0517455968656601	0.249748208963044	0.184	0.232	1	PSMF1
0.0518610473066266	0.00718473607674869	0.003	0.007	1	CLTRN
0.0524734091828694	0.122404472085537	0.045	0.034	1	CCDC167
0.0525497579170601	0.277486279013082	0.106	0.094	1	NSUN5
0.0528545743361903	0.0278059625891779	0.016	0.025	1	ITGA1
0.0529603823233153	0.0209251091038077	0.011	0.018	1	IFI44
0.0529902324861954	0.279490749183087	0.27	0.345	1	YME1L1
0.0530619385269451	0.288070025610917	0.161	0.201	1	APOOL
0.0531021491952848	0.408585338568721	0.183	0.181	1	ABCE1
0.0532048907691581	-0.00191692404033511	0.005	0.01	1	AC093627.4
0.0532635284611344	0.0237421386952612	0.011	0.018	1	FAM69C
0.053407624508361	0.00748489015195545	0.007	0.012	1	SRPX
0.0534257929562514	0.0435151906595617	0.016	0.025	1	SLC39A12
0.0534380432609276	0.308543160418874	0.187	0.237	1	AGL
0.0534519153046131	0.0274433688142666	0.01	0.016	1	AC005261.3
0.0534676332202484	0.0494825526263903	0.028	0.039	1	AARS2
0.053669528438352	0.0840797687698263	0.038	0.051	1	SF3B4
0.0539285575254833	0.00510848494986895	0.005	0.01	1	AP000442.2
0.0540345653080095	0.127441692384969	0.054	0.07	1	ATG4D
0.0541205750279256	0.103093194696564	0.031	0.022	1	HAR1A
0.0541313222897257	0.0319880055851984	0.029	0.04	1	NUPR1
0.0541682214914937	0.105862276387501	0.04	0.03	1	CHAC1
0.0541956879542784	0.0201143931977398	0.011	0.018	1	AL049775.1
0.0542085438706166	0.117416398771948	0.047	0.061	1	F8
0.0542995005208574	0.237153407371706	0.155	0.194	1	SF3B3
0.0544353250490164	-0.00921923439207485	0.003	0.006	1	HES5
0.054461020109945	-0.0063673955386166	0.003	0.006	1	PTGS1
0.0545383633672942	0.447949223329514	0.312	0.34	1	CTNNB1
0.0545896472324744	-0.0026331327548645	0.003	0.006	1	TRIP13
0.0546173961504662	0.140386304948692	0.093	0.117	1	TADA3
0.0547164123443665	0.0702983625911852	0.043	0.057	1	LACTB2
0.0547185276512911	0.00095630258839282	0.003	0.006	1	AC004835.1
0.0548557522251512	0.035697131973312	0.007	0.012	1	EGR1
0.0549252640851011	0.00311811577441603	0.003	0.006	1	GSDMD
0.0549252640851011	0.00782683134536611	0.003	0.006	1	STX16
0.0550029579673388	0.00166946757514849	0.003	0.006	1	PLA2G5
0.0550807434552486	0.0114476909760887	0.003	0.006	1	EVI2B
0.0551014995882098	0.145230112121509	0.337	0.426	1	MEGF9
0.0551259401524734	0.0653814799761299	0.023	0.015	1	HLA-DQB1
0.0551769586235585	0.0495358808625383	0.035	0.047	1	MED22
0.05528687449387	0.106424072179091	0.071	0.091	1	USP35
0.0554783166116879	0.0376813717360694	0.01	0.005	1	AC011446.1
0.0556100078413501	0.289839998742617	0.13	0.119	1	LETM1
0.0557477912696324	0.237845423034203	0.115	0.103	1	DPYSL4
0.0559536421138343	-0.00886065812544888	0.001	0.003	1	TCP11
0.0559969065535115	-0.00385520743759867	0.001	0.003	1	TMEM14B
0.0559969065535115	-0.0126399274048399	0.001	0.003	1	INMT-MINDY4
0.0559969065535115	-0.00766678543146625	0.001	0.003	1	AC068643.1
0.0559969065535115	-0.00567549973261585	0.001	0.003	1	GOLGA8Q
0.0559969065535115	-0.009502072142872	0.001	0.003	1	AC023906.5
0.0560401988499128	-0.00270278955057685	0.001	0.003	1	RASSF6
0.0560401988499128	-0.0063035171678474	0.001	0.003	1	AC004009.1
0.0560401988499128	-0.0141080921939819	0.001	0.003	1	KCNE5
0.0560401988499128	-0.00408987591515654	0.001	0.003	1	DNAJC25-GNG10
0.0560401988499128	-0.0030283159224056	0.001	0.003	1	AC025031.2
0.0560401988499128	-0.00288846003488124	0.001	0.003	1	SCNN1G
0.0560401988499128	-0.00608280593200702	0.001	0.003	1	LINC02088
0.0560835190160601	-0.0045328023531876	0.001	0.003	1	AL592182.1
0.0560835190160601	-0.00455826421480298	0.001	0.003	1	AF213884.3
0.0560835190160601	-0.00455501980996068	0.001	0.003	1	TCP10L2
0.0560835190160601	-0.00367526270566045	0.001	0.003	1	NAALADL1
0.0560835190160601	-0.00197448920101245	0.001	0.003	1	AC016396.1
0.0560835190160601	-0.00512830194340902	0.001	0.003	1	AC026471.3
0.0560835190160601	1.54718068066419e-06	0.001	0.003	1	AC116025.1
0.0560835190160601	-0.000832044855192411	0.001	0.003	1	AC139530.3
0.0560835190160601	-0.00570480503987899	0.001	0.003	1	AP000251.1
0.0560913725426299	0.152275029912609	0.048	0.037	1	PPP1R15A
0.0561025184806732	0.397815878642392	0.153	0.146	1	LRRTM2
0.0561268670649774	-0.00571620373801558	0.001	0.003	1	AL606491.1
0.0561268670649774	-0.00269995448294554	0.001	0.003	1	SPANXN3
0.0561268670649774	-0.00614346916933207	0.001	0.003	1	FBP2
0.0561268670649774	-0.00419456799674671	0.001	0.003	1	AC002550.2
0.0561268670649774	-0.00404046598430084	0.001	0.003	1	AC023824.3
0.0561268670649774	0.00225052282446653	0.001	0.003	1	COL20A1
0.0561702430096905	0.000329364108185514	0.001	0.003	1	TFCP2L1
0.0561702430096905	-0.00162490159545935	0.001	0.003	1	LINC01063
0.0561702430096905	-0.00203953248081804	0.001	0.003	1	AC011374.1
0.0561702430096905	-0.00205361362910245	0.001	0.003	1	AL590428.1
0.0561702430096905	-0.00148787375576697	0.001	0.003	1	PRDM1
0.0561702430096905	-0.00314212182101733	0.001	0.003	1	AC060834.2
0.0561702430096905	-0.00104392732689114	0.001	0.003	1	CXorf21
0.0561702430096905	-0.00152606588905274	0.001	0.003	1	RGR
0.0561702430096905	-0.0021121711184347	0.001	0.003	1	AL137002.2
0.0561702430096905	-0.00210993431984878	0.001	0.003	1	SEC23A-AS1
0.0561702430096905	0.00172591577397439	0.001	0.003	1	AL133299.1
0.0561702430096905	-0.00350906375553227	0.001	0.003	1	AC005220.1
0.0561702430096905	-0.000227170499207906	0.001	0.003	1	ZNF560
0.0561702430096905	-0.00109016957821242	0.001	0.003	1	ZNF607
0.0561702430096905	-0.00130925395075628	0.001	0.003	1	FPR3
0.0561702430096905	-0.00506783063809431	0.001	0.003	1	Z83844.2
0.0561702430096905	-0.00185265561487722	0.001	0.003	1	AP000692.2
0.0562136452422741	-0.00282287036386622	0.001	0.003	1	SLC5A12
0.0562136468632275	0.00102821791340043	0.001	0.003	1	AC092802.2
0.0562136468632275	-0.00187487041203012	0.001	0.003	1	LINC01765
0.0562136468632275	0.000827815116220845	0.001	0.003	1	LINC02067
0.0562136468632275	-0.000168442741288331	0.001	0.003	1	LINC02447
0.0562136468632275	0.00230893955927204	0.001	0.003	1	LINC01338
0.0562136468632275	-0.0021477297333901	0.001	0.003	1	MDFI
0.0562136468632275	-0.000103601484839977	0.001	0.003	1	STEAP1
0.0562136468632275	-0.00177282683029151	0.001	0.003	1	AC254629.1
0.0562136468632275	-0.00259509835533514	0.001	0.003	1	AC091114.1
0.0562136468632275	-0.00324296056212979	0.001	0.003	1	TMEM71
0.0562136468632275	-0.000368625386330361	0.001	0.003	1	AL591543.1
0.0562136468632275	0.00107864963097342	0.001	0.003	1	AP003721.4
0.0562136468632275	0.0021413989160594	0.001	0.003	1	AC078864.2
0.0562136468632275	0.00141514654294161	0.001	0.003	1	AL132712.1
0.0562136468632275	-0.000449800152678848	0.001	0.003	1	AC120114.1
0.0562136468632275	-0.00122650640258477	0.001	0.003	1	AC090371.2
0.0562136468632275	0.00244641312679041	0.001	0.003	1	FAAP24
0.0562136468632275	0.00134715801885371	0.001	0.003	1	CBLC
0.0562136468632275	-0.000975722349265819	0.001	0.003	1	AC011483.1
0.0562136468632275	0.000258597132336663	0.001	0.003	1	AC010320.1
0.0564649437614004	0.0969725973166442	0.046	0.061	1	ARHGEF25
0.0565569723608738	0.0500819345719298	0.019	0.012	1	RPL36A-HNRNPH2
0.0565939411856471	0.149229500953403	0.067	0.086	1	NOL11
0.0567197632831474	0.18100936866463	0.068	0.087	1	LZIC
0.0567636674701877	0.386991372003627	0.174	0.17	1	ACYP1
0.0567725940950586	0.00827993285682162	0.009	0.016	1	NKAIN4
0.0568515223478373	0.0542377016789958	0.019	0.028	1	FRAT2
0.056900639175918	0.118695800097931	0.057	0.073	1	LRRC61
0.056945494404374	0.00679908640394238	0.009	0.016	1	C19orf81
0.0570016496911932	0.363118477743457	0.19	0.189	1	NUMBL
0.0571551182578918	0.0209945077182432	0.015	0.022	1	AC008443.5
0.057255862021607	0.0324918647430253	0.012	0.006	1	AC092171.5
0.0572736001505955	0.0170465271314823	0.016	0.024	1	AC244090.1
0.0572891597540353	0.234069065192863	0.086	0.074	1	AJM1
0.057399850399726	0.227038696031073	0.124	0.111	1	ITGAE
0.05740997044229	-0.00775446223912622	0.002	0.006	1	C4orf51
0.057661425075498	0.0600615720875717	0.016	0.009	1	NAIF1
0.0576640881262043	0.0129768930786057	0.003	0.001	1	AL133406.3
0.0576750797051884	0.0498068992505894	0.023	0.033	1	BBS10
0.0577349093425392	0.0123630817197854	0.003	0.001	1	FOLR2
0.0577732356993897	0.147584326260436	0.04	0.03	1	NDNF
0.0579799824936837	0.00159375372344942	0.002	0.006	1	C7
0.0580168655763318	0.0714765099353008	0.034	0.046	1	AC027682.6
0.0580372414888124	0.00276786792694836	0.002	0.006	1	AL024508.2
0.0580372414888124	0.000658748326305926	0.002	0.006	1	GHET1
0.0580658886029193	-0.000791784883363053	0.002	0.006	1	SNHG18
0.0581314045001239	-0.000284984424731419	0.019	0.028	1	LMCD1
0.0581342606042444	-0.0087055540526944	0.006	0.012	1	EFCAB14-AS1
0.0581361920684395	0.105714197247706	0.318	0.396	1	ATRN
0.0582424009903198	0.279194183342709	0.126	0.115	1	STS
0.0582568636373703	0.398502398905465	0.277	0.297	1	RAB21
0.0582667475682737	0.00353053698495488	0.002	0.006	1	AC118553.2
0.0582953775387159	0.0257398768203345	0.005	0.002	1	AL731661.1
0.05841745524368	0.273115169979811	0.098	0.086	1	TSR1
0.0584491742487744	0.270850455454375	0.114	0.104	1	DRG2
0.058588865742261	0.153422181483724	0.061	0.05	1	CXorf56
0.0586940645060657	0.240282618381077	0.075	0.063	1	UBALD1
0.0593071074394233	0.223163831406182	0.085	0.073	1	FAM3A
0.0595735466999701	0.123229691419626	0.038	0.028	1	TIMELESS
0.0596215800996193	0.241809774389395	0.152	0.19	1	SLC8A2
0.0600552511088546	0.29591836387808	0.101	0.09	1	C1S
0.0601670579614917	-0.00408619409960626	0.002	0.005	1	SLC26A4-AS1
0.0603085411297697	0.0233029062101538	0.004	0.001	1	AC079354.3
0.0603242784926181	-0.0114221693784464	0.002	0.005	1	SMIM6
0.0605133925173336	-0.00279201220734944	0.002	0.005	1	NGFR
0.0606356414544728	0.352503444972251	0.169	0.163	1	PAIP1
0.0606397413119642	-0.00183565381042106	0.002	0.005	1	AL049844.1
0.0607346463086352	0.0018761112541688	0.002	0.005	1	LINC01445
0.0607459074712508	0.330940684484784	0.169	0.163	1	PGM1
0.0607467688158492	0.400199287068743	0.396	0.464	1	BIN1
0.0607780146955874	0.0308133191167099	0.013	0.007	1	AL451164.3
0.0608296743469392	0.00564535272336262	0.002	0.005	1	PRDM12
0.0608915170366589	-0.00402799495461464	0.01	0.017	1	CATSPERB
0.0609122152386896	0.0157270726157427	0.016	0.023	1	ANKK1
0.0609248255409834	0.00112585773878716	0.002	0.005	1	AL161938.1
0.0609693778369914	0.287010781950666	0.093	0.082	1	LAP3
0.0610551907232291	0.295888666386387	0.143	0.133	1	DDRGK1
0.0611796338979165	0.0296593742436227	0.013	0.007	1	AC116913.1
0.0612214570070392	-0.0125848176348095	0.001	0.004	1	HNRNPUL2-BSCL2
0.0613448951799601	-0.0115568861071536	0.001	0.004	1	ACVRL1
0.0613516625178615	0.215561818539534	0.116	0.145	1	VLDLR
0.061427301736574	-0.00548982063970691	0.001	0.004	1	HELZ2
0.0614288025986837	0.107602948347384	0.064	0.081	1	UTP25
0.0614685393745519	-0.00342793944184372	0.001	0.004	1	NEURL3
0.0614685393745519	-0.00830893406848167	0.001	0.004	1	AC174065.1
0.0614685393745519	-0.00705133737004521	0.001	0.004	1	AL160153.1
0.061551083415311	-0.00149990986161366	0.001	0.004	1	NFIA-AS2
0.061551083415311	-0.00176793145362372	0.001	0.004	1	MCHR2-AS1
0.061551083415311	-0.00446274678005263	0.001	0.004	1	PRR34
0.0615923898362799	-0.00321219290796375	0.001	0.004	1	AL645940.1
0.0615923898362799	-0.00398676702310445	0.001	0.004	1	AC004895.1
0.0615923898362799	-0.00503738484846125	0.001	0.004	1	LINC01392
0.0615923898362799	-0.00607696179565486	0.001	0.004	1	CPA4
0.0615923898362799	-0.00903357030530824	0.001	0.004	1	PCAT7
0.0615923898362799	-0.00205571093099572	0.001	0.004	1	KCNG2
0.0616337192031019	-0.00265796591144693	0.001	0.004	1	C1orf94
0.0616337192031019	0.00328273216149287	0.001	0.004	1	PSORS1C1
0.0616337192031019	-0.00107390472894795	0.001	0.004	1	AC011468.5
0.0616750715248733	0.000551921543164622	0.001	0.004	1	GRHL2
0.0616750715248733	0.0043345377550511	0.001	0.004	1	AL606807.1
0.0616750715248733	0.00167005668515499	0.001	0.004	1	AC025165.4
0.0617164468106914	0.00389984694473946	0.001	0.004	1	MATN1-AS1
0.0617164468106914	0.00384333114400544	0.001	0.004	1	AC007249.2
0.0617164468106914	0.00276756355818238	0.001	0.004	1	AC021851.1
0.0617164468106914	-0.0013516883703163	0.001	0.004	1	AC005082.1
0.0617164468106914	0.000231282332831547	0.001	0.004	1	GINS4
0.0617164468106914	-0.000258687754780472	0.001	0.004	1	AC012123.1
0.0617578450696545	0.000936952316270835	0.001	0.004	1	GNAT2
0.0617578450696545	0.008194496264844	0.001	0.004	1	AC137630.3
0.0617578450696545	-0.00219022544341308	0.001	0.004	1	AC016773.1
0.0617578450696545	0.00532259814259354	0.001	0.004	1	UGT3A1
0.0617578450696545	0.00210844710293448	0.001	0.004	1	PON1
0.0617578450696545	0.000377148920217838	0.001	0.004	1	AC067838.1
0.0617578450696545	0.0012997023205624	0.001	0.004	1	C9orf170
0.0617578450696545	0.00784692295965178	0.001	0.004	1	SOX1
0.0617578450696545	-0.000387884729303588	0.001	0.004	1	CBLN3
0.0617578450696545	0.00370518674681652	0.001	0.004	1	LILRB1
0.0617578450696545	0.00490600774571527	0.001	0.004	1	AC004471.1
0.0617578450696545	0.000917222262396551	0.001	0.004	1	IGLV1-51
0.0617690439280971	0.103636404352409	0.027	0.019	1	LRR1
0.0619837369939095	0.065760156238403	0.025	0.035	1	TAF5
0.0620303147143331	-0.0117871115769797	0.002	0.005	1	MILR1
0.062272875401225	-0.0203568367264712	0.002	0.005	1	GBP3
0.0623421139266585	0.207374702924177	0.068	0.056	1	MANEA
0.0623623692972357	0.00996400169026556	0.002	0	1	B4GALT1-AS1
0.0623623692972357	0.0287997706560969	0.002	0	1	AQP3
0.0623623692972357	0.0153646879439597	0.002	0	1	AP001972.1
0.0623623692972357	0.00904694030046462	0.002	0	1	AC036108.2
0.0623623692972357	0.0187515903687691	0.002	0	1	VAMP2
0.0623623692972357	0.0113565001460629	0.002	0	1	MYL4
0.0623623692972357	0.0117499684647447	0.002	0	1	AC087289.2
0.0623623692972357	0.00826213468200053	0.002	0	1	LINC01427
0.0623623692972357	0.0070566529884333	0.002	0	1	AC005253.2
0.0623623692972357	0.0174879325448771	0.002	0	1	ZNF30-AS1
0.0623623692972357	0.0070813065568145	0.002	0	1	ETV2
0.062411833450955	-0.00835772814225059	0.002	0.005	1	TMEM213
0.062446613009461	-0.00886003993331681	0.002	0.005	1	LINC02058
0.062446613009461	-0.00936456117751992	0.002	0.005	1	ITIH2
0.062446613009461	-0.0100855526700383	0.002	0.005	1	AC008878.1
0.0624814085969111	-0.00437284855450482	0.002	0.005	1	TMEM154
0.0625162202185634	-0.00483779665570621	0.002	0.005	1	GPR17
0.0625510478796765	0.00142236594512952	0.002	0.005	1	PCAT6
0.0625510478796765	-0.00446221420951528	0.002	0.005	1	AC121757.1
0.0625858915855095	-0.00107948485474673	0.002	0.005	1	SMCO1
0.0625858915855095	-0.00221358390966109	0.002	0.005	1	RASAL3
0.0626207504092636	0.00536414903985652	0.002	0.005	1	PLCB3
0.0626207513413219	-0.00290590871698751	0.002	0.005	1	C6orf132
0.0626905190239253	0.00312426378321994	0.002	0.005	1	CASP10
0.0626905190239253	-0.00184608651677252	0.002	0.005	1	ATP2A1-AS1
0.0627254269612375	0.0024702632551869	0.002	0.005	1	AL391645.1
0.0627352856157324	0.496034030485224	0.266	0.289	1	GSPT1
0.0628652194733278	0.0126075791100317	0.002	0.005	1	GABRE
0.0628652194733278	0.0061785745835036	0.002	0.005	1	AC087623.3
0.0628652194733278	0.0047723100513749	0.002	0.005	1	CNN1
0.0629686341181708	-0.000797680365904286	0	0.001	1	AL162741.1
0.0629686341181708	-0.00162194759303958	0	0.001	1	AL391244.2
0.0629686341181708	-0.00313175616832348	0	0.001	1	TMEM88B
0.0629686341181708	-0.000968136389039198	0	0.001	1	CALML6
0.0629686341181708	-0.00156407150372139	0	0.001	1	AL805961.2
0.0629686341181708	-0.00169674971380965	0	0.001	1	AL591163.1
0.0629686341181708	-0.0020122712949351	0	0.001	1	LINC01714
0.0629686341181708	-0.00257704437661292	0	0.001	1	NPPA
0.0629686341181708	-0.00329876515235833	0	0.001	1	NPPB
0.0629686341181708	-0.00254076572570039	0	0.001	1	AL359771.1
0.0629686341181708	-0.00762181768509371	0	0.001	1	CTRC
0.0629686341181708	-0.00699116568768227	0	0.001	1	AL451042.2
0.0629686341181708	-0.000784301467382077	0	0.001	1	AL080251.1
0.0629686341181708	-0.00280889006284998	0	0.001	1	CATSPER4
